name,asciiname,country,lat,lon,timezone,population
Ramanattukara,Ramanattukara,IN,11.17802,75.86892,Asia/Kolkata,35937
Mokokchūng,Mokokchung,IN,26.3248,94.51834,Asia/Kolkata,35913
Pinjaur,Pinjaur,IN,30.79873,76.91822,Asia/Kolkata,35912
Mādāyi,Madayi,IN,12.03427,75.23779,Asia/Kolkata,35888
Partūr,Partur,IN,19.59925,76.21541,Asia/Kolkata,35883
Dīndārpur,Dindarpur,IN,28.59813,76.99161,Asia/Kolkata,35856
Talakkād,Talakkad,IN,10.88459,75.93091,Asia/Kolkata,35820
Krishnarājāsāgara,Krishnarajasagara,IN,12.43976,76.38276,Asia/Kolkata,35805
Jhābua,Jhabua,IN,22.76772,74.59087,Asia/Kolkata,35753
Madipakkam,Madipakkam,IN,12.96226,80.19864,Asia/Kolkata,35752
Karāla,Karala,IN,28.73548,77.03522,Asia/Kolkata,35730
Gariadhar,Gariadhar,IN,21.53889,71.57737,Asia/Kolkata,35692
Kakrāla,Kakrala,IN,27.89269,79.1945,Asia/Kolkata,35690
Bīdāsar,Bidasar,IN,27.83598,74.31776,Asia/Kolkata,35683
Lahār,Lahar,IN,26.19401,78.94137,Asia/Kolkata,35674
Ambasamudram,Ambasamudram,IN,8.71068,77.4519,Asia/Kolkata,35645
Islāmpur,Islampur,IN,25.14075,85.20587,Asia/Kolkata,35641
Kaipamangalam,Kaipamangalam,IN,10.33496,76.13924,Asia/Kolkata,35626
Medchal,Medchal,IN,17.62972,78.48139,Asia/Kolkata,35611
Ganaur,Ganaur,IN,29.1302,77.01832,Asia/Kolkata,35603
Sholinganallur,Sholinganallur,IN,12.88996,80.23127,Asia/Kolkata,35602
Kovūr,Kovur,IN,14.5005,79.98518,Asia/Kolkata,35600
Tuljāpur,Tuljapur,IN,18.00804,76.07011,Asia/Kolkata,35596
Barpeta Road,Barpeta Road,IN,26.50284,90.96937,Asia/Kolkata,35571
Uravakonda,Uravakonda,IN,14.94348,77.25494,Asia/Kolkata,35565
Babīna,Babina,IN,25.23947,78.47028,Asia/Kolkata,35538
Rafiganj,Rafiganj,IN,24.81757,84.63445,Asia/Kolkata,35536
Umarga,Umarga,IN,17.83841,76.62331,Asia/Kolkata,35477
Igatpuri,Igatpuri,IN,19.69522,73.5626,Asia/Kolkata,35461
Perumanna,Perumanna,IN,11.2529,75.89059,Asia/Kolkata,35460
Budhāna,Budhana,IN,29.28805,77.47534,Asia/Kolkata,35442
Lingsugūr,Lingsugur,IN,16.15876,76.52174,Asia/Kolkata,35411
Rājpīpla,Rajpipla,IN,21.86667,73.5,Asia/Kolkata,35392
Dharangaon,Dharangaon,IN,21.01187,75.27407,Asia/Kolkata,35375
Mahemdāvād,Mahemdavad,IN,22.82359,72.75551,Asia/Kolkata,35368
Karamsad,Karamsad,IN,22.54243,72.90392,Asia/Kolkata,35285
Sūrandai,Surandai,IN,8.97574,77.41923,Asia/Kolkata,35272
Manali,Manali,IN,13.16667,80.26667,Asia/Kolkata,35248
Wāris Alīganj,Waris Aliganj,IN,25.0172,85.64047,Asia/Kolkata,35243
Pulgaon,Pulgaon,IN,20.72204,78.32056,Asia/Kolkata,35238
Usilampatti,Usilampatti,IN,9.96936,77.78621,Asia/Kolkata,35219
Puzhathi,Puzhathi,IN,11.90112,75.38924,Asia/Kolkata,35212
Perunād,Perunad,IN,8.94899,76.64274,Asia/Kolkata,35173
Kāramadai,Karamadai,IN,11.24058,76.96009,Asia/Kolkata,35166
Giddalūr,Giddalur,IN,15.37439,78.92609,Asia/Kolkata,35150
Atmakūr,Atmakur,IN,15.88109,78.58704,Asia/Kolkata,35137
Pāppinisshēri,Pappinissheri,IN,11.95655,75.34034,Asia/Kolkata,35134
Vijāpur,Vijapur,IN,23.5623,72.74848,Asia/Kolkata,35118
Rāwatsār,Rawatsar,IN,29.26724,74.40288,Asia/Kolkata,35102
Dubrājpur,Dubrajpur,IN,23.7902,87.37648,Asia/Kolkata,35087
Karumattampatti,Karumattampatti,IN,11.10933,77.182,Asia/Kolkata,35062
Jalālābād,Jalalabad,IN,27.72625,79.65523,Asia/Kolkata,35051
Māranchēri,Marancheri,IN,10.74051,75.97096,Asia/Kolkata,35011
Podaturpet,Podaturpet,IN,13.28169,79.48538,Asia/Kolkata,35000
Shāhābād,Shahabad,IN,28.56681,79.00956,Asia/Kolkata,34962
Peruvallur,Peruvallur,IN,11.10483,75.93269,Asia/Kolkata,34941
Rairangpur,Rairangpur,IN,22.26675,86.17385,Asia/Kolkata,34929
Sīrkāzhi,Sirkazhi,IN,11.23725,79.73585,Asia/Kolkata,34927
Kichha,Kichha,IN,28.91154,79.52009,Asia/Kolkata,34904
Vijayapura,Vijayapura,IN,13.29724,77.80184,Asia/Kolkata,34866
Hebbagodi,Hebbagodi,IN,12.82632,77.68085,Asia/Kolkata,34827
Chēmanchēri,Chemancheri,IN,11.40482,75.72363,Asia/Kolkata,34819
Erāttupetta,Erattupetta,IN,9.68747,76.77891,Asia/Kolkata,34814
Rāmdurg,Ramdurg,IN,15.94579,75.29785,Asia/Kolkata,34800
Jāmadoba,Jamadoba,IN,23.71667,86.4,Asia/Kolkata,34774
Safidon,Safidon,IN,29.40596,76.67042,Asia/Kolkata,34728
Bolārum,Bolarum,IN,17.55606,78.34824,Asia/Kolkata,34667
Bareli,Bareli,IN,23.00445,78.2301,Asia/Kolkata,34663
Erāmala,Eramala,IN,11.68591,75.59104,Asia/Kolkata,34658
Shikārpūr,Shikarpur,IN,28.28072,78.01411,Asia/Kolkata,34649
Sankeshwar,Sankeshwar,IN,16.25649,74.48195,Asia/Kolkata,34637
Karjat,Karjat,IN,18.9107,73.32354,Asia/Kolkata,34554
Bakhtiyārpur,Bakhtiyarpur,IN,25.46179,85.53179,Asia/Kolkata,34533
Bagasra,Bagasra,IN,21.48719,70.95516,Asia/Kolkata,34521
Villiappally,Villiappally,IN,11.62495,75.62875,Asia/Kolkata,34502
Aymanam,Aymanam,IN,9.60684,76.50055,Asia/Kolkata,34470
Angamāli,Angamali,IN,10.19055,76.38789,Asia/Kolkata,34399
Villianur,Villianur,IN,11.91393,79.75568,Asia/Kolkata,34383
Manipal,Manipal,IN,13.35,74.78333,Asia/Kolkata,34370
Lālsot,Lalsot,IN,26.55951,76.32915,Asia/Kolkata,34363
Mehidpur,Mehidpur,IN,23.48879,75.658,Asia/Kolkata,34362
Soyāgaon,Soyagaon,IN,20.5525,74.50687,Asia/Kolkata,34341
Sāngola,Sangola,IN,17.43948,75.19379,Asia/Kolkata,34321
Vedaraniyam,Vedaraniyam,IN,10.37208,79.85095,Asia/Kolkata,34266
Kuruvattūr,Kuruvattur,IN,11.33609,75.83511,Asia/Kolkata,34241
Muddebihāl,Muddebihal,IN,16.33782,76.13173,Asia/Kolkata,34217
Navāpur,Navapur,IN,21.16157,73.79399,Asia/Kolkata,34207
Khāchrod,Khachrod,IN,23.42322,75.28185,Asia/Kolkata,34191
Yanamalakuduru,Yanamalakuduru,IN,16.48531,80.66746,Asia/Kolkata,34177
Malajkhand,Malajkhand,IN,22.05158,80.71566,Asia/Kolkata,34176
Vapi INA,Vapi INA,IN,20.36006,72.93106,Asia/Kolkata,34162
Kunigal,Kunigal,IN,13.02319,77.02518,Asia/Kolkata,34155
Kadūr,Kadur,IN,13.55285,76.01164,Asia/Kolkata,34151
Chelambra,Chelambra,IN,11.15086,75.87192,Asia/Kolkata,34149
Hamīrpur,Hamirpur,IN,25.9553,80.14842,Asia/Kolkata,34144
Risod,Risod,IN,19.97671,76.78799,Asia/Kolkata,34136
Kokrajhar,Kokrajhar,IN,26.40107,90.27286,Asia/Kolkata,34136
Nawābganj,Nawabganj,IN,28.54103,79.63462,Asia/Kolkata,34134
Kālka,Kalka,IN,30.83982,76.94065,Asia/Kolkata,34134
Kāgal,Kagal,IN,16.57702,74.31544,Asia/Kolkata,34106
Pārassāla,Parassala,IN,8.33869,77.15422,Asia/Kolkata,34096
Titlāgarh,Titlagarh,IN,20.28961,83.15233,Asia/Kolkata,34067
Begamganj,Begamganj,IN,23.59917,78.34064,Asia/Kolkata,34031
Nagalapuram,Nagalapuram,IN,13.38836,79.79623,Asia/Kolkata,34026
Jāmkhed,Jamkhed,IN,18.73519,75.31343,Asia/Kolkata,34017
Fatehpur,Fatehpur,IN,27.17281,81.21061,Asia/Kolkata,34010
Elampalloor,Elampalloor,IN,8.95583,76.67388,Asia/Kolkata,33959
Jayamkondacholapuram,Jayamkondacholapuram,IN,11.21266,79.36369,Asia/Kolkata,33945
Tudiyalūr,Tudiyalur,IN,11.08159,76.94464,Asia/Kolkata,33924
Ālankōd,Alankod,IN,10.74603,76.03481,Asia/Kolkata,33918
Shāhpura,Shahpura,IN,27.3912,75.95956,Asia/Kolkata,33895
Elayavur,Elayavur,IN,11.88918,75.4124,Asia/Kolkata,33853
Guledagudda,Guledagudda,IN,16.05025,75.78997,Asia/Kolkata,33851
Iramallūr,Iramallur,IN,10.0619,76.57168,Asia/Kolkata,33829
Piro,Piro,IN,25.33218,84.40454,Asia/Kolkata,33785
Guskhara,Guskhara,IN,23.49276,87.73484,Asia/Kolkata,33780
Umreth,Umreth,IN,22.69881,73.11561,Asia/Kolkata,33762
Narsīpatnam,Narsipatnam,IN,17.66709,82.61245,Asia/Kolkata,33757
Bahjoi,Bahjoi,IN,28.39502,78.62659,Asia/Kolkata,33752
Dharmābād,Dharmabad,IN,18.89116,77.8494,Asia/Kolkata,33741
Chockli,Chockli,IN,11.72745,75.55509,Asia/Kolkata,33732
Vemalwāda,Vemalwada,IN,18.46523,78.86894,Asia/Kolkata,33706
Colgong,Colgong,IN,25.26328,87.23264,Asia/Kolkata,33700
Bāsudebpur,Basudebpur,IN,21.11974,86.72896,Asia/Kolkata,33690
Rājākhera,Rajakhera,IN,26.89802,78.171,Asia/Kolkata,33666
Hailākāndi,Hailakandi,IN,24.68394,92.56097,Asia/Kolkata,33637
Jagatsinghapur,Jagatsinghapur,IN,20.2557,86.17112,Asia/Kolkata,33631
Gevrai,Gevrai,IN,19.26372,75.75007,Asia/Kolkata,33562
Madikeri,Madikeri,IN,12.42602,75.7382,Asia/Kolkata,33540
Kopāganj,Kopaganj,IN,26.01923,83.5663,Asia/Kolkata,33539
Thāna Bhawan,Thana Bhawan,IN,29.58605,77.41811,Asia/Kolkata,33498
Pūndri,Pundri,IN,29.76096,76.56034,Asia/Kolkata,33484
Vagholi,Vagholi,IN,18.5823,73.98301,Asia/Kolkata,33479
Birmitrapur,Birmitrapur,IN,22.4,84.76667,Asia/Kolkata,33442
Chaksu,Chaksu,IN,26.6051,75.94814,Asia/Kolkata,33432
Darsi,Darsi,IN,15.76978,79.67939,Asia/Kolkata,33418
Zaidpur,Zaidpur,IN,26.83093,81.32929,Asia/Kolkata,33397
Remuna,Remuna,IN,21.52798,86.87156,Asia/Kolkata,33378
Puthenvelikara,Puthenvelikara,IN,10.18511,76.24537,Asia/Kolkata,33372
Āmli,Amli,IN,20.28333,73.01667,Asia/Kolkata,33369
Anūpgarh,Anupgarh,IN,29.19111,73.20861,Asia/Kolkata,33309
Salāya,Salaya,IN,22.31038,69.60376,Asia/Kolkata,33246
Idangansālai,Idangansalai,IN,11.62721,77.98898,Asia/Kolkata,33245
Kosamba,Kosamba,IN,21.46202,72.95842,Asia/Kolkata,33221
Basavana Bāgevādi,Basavana Bagevadi,IN,16.57278,75.97252,Asia/Kolkata,33198
Muhammadābād,Muhammadabad,IN,25.61907,83.75576,Asia/Kolkata,33186
Lakhyabad,Lakhyabad,IN,23.66667,86.66667,Asia/Kolkata,33162
Aya Nagar,Aya Nagar,IN,28.47202,77.1327,Asia/Kolkata,33123
Umaria,Umaria,IN,23.52473,80.83716,Asia/Kolkata,33114
Chanderi,Chanderi,IN,24.71312,78.13809,Asia/Kolkata,33081
Ajānūr,Ajanur,IN,12.33614,75.09297,Asia/Kolkata,33079
Manendragarh,Manendragarh,IN,23.21337,82.20232,Asia/Kolkata,33071
Rāmgarh,Ramgarh,IN,28.17096,74.97973,Asia/Kolkata,33024
Bhādāsar,Bhadasar,IN,28.31457,74.28952,Asia/Kolkata,33006
Srvanampatti,Srvanampatti,IN,11.07643,77.00449,Asia/Kolkata,32920
Patrātu,Patratu,IN,23.66505,85.30353,Asia/Kolkata,32899
Bhokar,Bhokar,IN,19.21933,77.66962,Asia/Kolkata,32899
Sānchor,Sanchor,IN,24.75361,71.7728,Asia/Kolkata,32875
Kurumbapet,Kurumbapet,IN,11.93983,79.77127,Asia/Kolkata,32871
Kaimganj,Kaimganj,IN,27.55441,79.33525,Asia/Kolkata,32858
Bāmaur,Bamaur,IN,26.33895,78.10104,Asia/Kolkata,32838
Jānjgīr,Janjgir,IN,22.00922,82.5778,Asia/Kolkata,32833
Egra,Egra,IN,21.89947,87.53794,Asia/Kolkata,32832
Bihārīganj,Bihariganj,IN,25.73415,86.98837,Asia/Kolkata,32805
Mushābani,Mushabani,IN,22.51135,86.45713,Asia/Kolkata,32761
Udaipur,Udaipur,IN,23.53333,91.48333,Asia/Kolkata,32758
Dighwāra,Dighwara,IN,25.74434,85.01003,Asia/Kolkata,32741
Ngūr,Ngur,IN,23.53798,93.3732,Asia/Kolkata,32734
Garhākota,Garhakota,IN,23.7791,79.14321,Asia/Kolkata,32726
Vengola Kizhakkumbāgam,Vengola Kizhakkumbagam,IN,10.06374,76.47606,Asia/Kolkata,32697
Mamun,Mamun,IN,32.28241,75.69831,Asia/Kolkata,32689
Nānjikkottai,Nanjikkottai,IN,10.72925,79.14245,Asia/Kolkata,32689
Bijuri,Bijuri,IN,23.25236,82.11673,Asia/Kolkata,32682
Ghugus,Ghugus,IN,19.9381,79.11192,Asia/Kolkata,32654
Tārānagar,Taranagar,IN,28.6686,75.03207,Asia/Kolkata,32640
Nepānagar,Nepanagar,IN,21.4538,76.39335,Asia/Kolkata,32611
Bādepalli,Badepalli,IN,16.7549,78.14427,Asia/Kolkata,32598
Nautanwa,Nautanwa,IN,27.42752,83.41789,Asia/Kolkata,32587
Pīrzādagūda,Pirzadaguda,IN,17.39455,78.59047,Asia/Kolkata,32586
Hisua,Hisua,IN,24.8336,85.41729,Asia/Kolkata,32585
Shamshabad,Shamshabad,IN,17.25186,78.41835,Asia/Kolkata,32583
Vallabh Vidyanagar,Vallabh Vidyanagar,IN,22.53333,72.9,Asia/Kolkata,32581
Erraguntla,Erraguntla,IN,14.63853,78.53974,Asia/Kolkata,32574
Edappāl,Edappal,IN,10.78339,76.00789,Asia/Kolkata,32550
Manuguru,Manuguru,IN,17.93023,80.82671,Asia/Kolkata,32539
Soro,Soro,IN,21.27851,86.68833,Asia/Kolkata,32531
Ulliyeri,Ulliyeri,IN,11.45247,75.76662,Asia/Kolkata,32509
Saoner,Saoner,IN,21.3851,78.92155,Asia/Kolkata,32498
Muttayyāpuram,Muttayyapuram,IN,8.7498,78.13112,Asia/Kolkata,32494
Manwath,Manwath,IN,19.30133,76.49735,Asia/Kolkata,32488
Dhandhuka,Dhandhuka,IN,22.38185,71.98664,Asia/Kolkata,32475
Jūjūvādi,Jujuvadi,IN,12.76794,77.79184,Asia/Kolkata,32474
Hatta,Hatta,IN,24.13406,79.60119,Asia/Kolkata,32465
Jagdīspur,Jagdispur,IN,25.46811,84.41939,Asia/Kolkata,32447
Almora,Almora,IN,29.59713,79.65911,Asia/Kolkata,32442
Thuraiyur,Thuraiyur,IN,11.14805,78.59911,Asia/Kolkata,32439
Saknepalli,Saknepalli,IN,18.92862,79.45712,Asia/Kolkata,32385
Anta,Anta,IN,25.15,76.3,Asia/Kolkata,32377
Gajendragarh,Gajendragarh,IN,15.73628,75.96976,Asia/Kolkata,32359
Narsinghgarh,Narsinghgarh,IN,23.70758,77.09319,Asia/Kolkata,32329
Kalyandurg,Kalyandurg,IN,14.54519,77.10552,Asia/Kolkata,32328
Chittūr,Chittur,IN,10.69967,76.7471,Asia/Kolkata,32298
Madhapar,Madhapar,IN,23.23756,69.69946,Asia/Kolkata,32293
Chhabra,Chhabra,IN,24.66472,76.84379,Asia/Kolkata,32285
Manamadurai,Manamadurai,IN,9.67318,78.47096,Asia/Kolkata,32257
Tiruchchendur,Tiruchchendur,IN,8.49725,78.11906,Asia/Kolkata,32171
Bisauli,Bisauli,IN,28.30772,78.93678,Asia/Kolkata,32154
Kangayam,Kangayam,IN,11.00599,77.5609,Asia/Kolkata,32147
Mannanchōri,Mannanchori,IN,9.5722,76.35245,Asia/Kolkata,32139
Kakching,Kakching,IN,24.4982,93.98126,Asia/Kolkata,32138
Turaiyūr,Turaiyur,IN,11.14968,78.5987,Asia/Kolkata,32134
Bijaynagar,Bijaynagar,IN,25.92976,74.64916,Asia/Kolkata,32124
Ferokh,Ferokh,IN,11.17989,75.84141,Asia/Kolkata,32122
Dhāmnod,Dhamnod,IN,22.20928,75.47057,Asia/Kolkata,32093
Jora Khurd,Jora Khurd,IN,26.48927,77.97578,Asia/Kolkata,32087
Pāvugada,Pavugada,IN,14.09953,77.28018,Asia/Kolkata,32063
Thenhippalam,Thenhippalam,IN,11.13232,75.88224,Asia/Kolkata,32045
Halvad,Halvad,IN,23.01516,71.18029,Asia/Kolkata,32024
Meerpet,Meerpet,IN,17.32098,78.53046,Asia/Kolkata,32013
Zamānia,Zamania,IN,25.41961,83.55786,Asia/Kolkata,32008
Bhatkal,Bhatkal,IN,13.98534,74.55531,Asia/Kolkata,32000
Malkapur,Malkapur,IN,17.26214,74.17574,Asia/Kolkata,32000
Makhdumpur,Makhdumpur,IN,25.06567,84.97247,Asia/Kolkata,31994
Shafi Pur Ranhola,Shafi Pur Ranhola,IN,28.65729,77.04001,Asia/Kolkata,31944
Jāridih,Jaridih,IN,23.76571,85.93864,Asia/Kolkata,31882
Rasrā,Rasra,IN,25.8576,83.85487,Asia/Kolkata,31876
Sādpalli,Sadpalli,IN,17.20995,80.83642,Asia/Kolkata,31857
Sattur,Sattur,IN,9.35592,77.92457,Asia/Kolkata,31856
Maur,Maur,IN,30.08333,75.25,Asia/Kolkata,31849
Chhota Gobindpur,Chhota Gobindpur,IN,22.74588,86.25886,Asia/Kolkata,31843
Sāsvad,Sasvad,IN,18.34351,74.03102,Asia/Kolkata,31821
Vilavoorkkal,Vilavoorkkal,IN,8.48093,77.02204,Asia/Kolkata,31761
Kotma,Kotma,IN,23.20383,81.97904,Asia/Kolkata,31756
Kottaikuppam,Kottaikuppam,IN,11.96126,79.83923,Asia/Kolkata,31726
Khaira,Khaira,IN,19.78673,72.76161,Asia/Kolkata,31699
Tālīkota,Talikota,IN,16.47311,76.31085,Asia/Kolkata,31693
Puzhal,Puzhal,IN,13.16475,80.20385,Asia/Kolkata,31665
Kalpatta,Kalpatta,IN,11.60871,76.08343,Asia/Kolkata,31580
Ambad,Ambad,IN,19.61301,75.78906,Asia/Kolkata,31553
Sijua,Sijua,IN,23.77617,86.33028,Asia/Kolkata,31537
Rāhatgarh,Rahatgarh,IN,23.78968,78.39473,Asia/Kolkata,31537
Vandavāsi,Vandavasi,IN,12.50429,79.60556,Asia/Kolkata,31530
Tirumuruganpūndi,Tirumuruganpundi,IN,11.16493,77.30838,Asia/Kolkata,31528
Thanneermukkom,Thanneermukkom,IN,9.66337,76.38073,Asia/Kolkata,31525
Parūr,Parur,IN,10.1477,76.23,Asia/Kolkata,31503
Gomoh,Gomoh,IN,23.87355,86.1516,Asia/Kolkata,31495
Elūr,Elur,IN,10.06667,76.28333,Asia/Kolkata,31468
Chemmumiahpet,Chemmumiahpet,IN,14.46289,78.81191,Asia/Kolkata,31416
Jalālpur,Jalalpur,IN,26.31162,82.73859,Asia/Kolkata,31388
Kharagpur,Kharagpur,IN,25.12446,86.55578,Asia/Kolkata,31385
Sri Mādhopur,Sri Madhopur,IN,27.46599,75.59736,Asia/Kolkata,31366
Lumding Railway Colony,Lumding Railway Colony,IN,25.74903,93.16998,Asia/Kolkata,31347
Ahmedgarh,Ahmedgarh,IN,30.67731,75.82633,Asia/Kolkata,31302
Chītāpur,Chitapur,IN,17.12357,77.0824,Asia/Kolkata,31299
Jhanjhārpur,Jhanjharpur,IN,26.26467,86.27993,Asia/Kolkata,31283
Nāspur,Naspur,IN,18.84577,79.46165,Asia/Kolkata,31244
Singānallūr,Singanallur,IN,10.99898,77.03238,Asia/Kolkata,31239
Unchagao,Unchagao,IN,16.69746,74.27325,Asia/Kolkata,31238
Bagru,Bagru,IN,26.81067,75.54702,Asia/Kolkata,31229
Cheriyamundam,Cheriyamundam,IN,10.94764,75.95643,Asia/Kolkata,31212
Allapuram,Allapuram,IN,12.89509,79.12786,Asia/Kolkata,31211
Rāmāpuram,Ramapuram,IN,13.10091,79.1841,Asia/Kolkata,31169
Rosera,Rosera,IN,25.75494,86.03155,Asia/Kolkata,31155
Podili,Podili,IN,15.60639,79.61489,Asia/Kolkata,31145
Shrīgonda,Shrigonda,IN,18.61527,74.69895,Asia/Kolkata,31134
Kalliyasshēri,Kalliyassheri,IN,11.97549,75.36453,Asia/Kolkata,31122
Kannānendal,Kannanendal,IN,9.96487,78.14159,Asia/Kolkata,31095
Pāndharkawada,Pandharkawada,IN,20.02108,78.54628,Asia/Kolkata,31094
Mankāchar,Mankachar,IN,25.53347,89.86373,Asia/Kolkata,31091
Katirur,Katirur,IN,11.78491,75.53015,Asia/Kolkata,31087
Erandol,Erandol,IN,20.92206,75.32641,Asia/Kolkata,31071
Adirampattinam,Adirampattinam,IN,10.34059,79.37905,Asia/Kolkata,31066
Kūrāli,Kurali,IN,30.83424,76.57677,Asia/Kolkata,31060
Jagdīshpur,Jagdishpur,IN,26.74967,80.5451,Asia/Kolkata,31029
Ponneri,Ponneri,IN,13.33868,80.19487,Asia/Kolkata,31025
Shamsābād,Shamsabad,IN,27.01718,78.12358,Asia/Kolkata,31009
Malakanagiri,Malakanagiri,IN,18.36428,81.888,Asia/Kolkata,31007
Deolali,Deolali,IN,19.47393,74.62063,Asia/Kolkata,30997
Mangrūl Pīr,Mangrul Pir,IN,20.31379,77.34178,Asia/Kolkata,30983
Narsampet,Narsampet,IN,17.92786,79.89227,Asia/Kolkata,30963
Berasia,Berasia,IN,23.63134,77.43351,Asia/Kolkata,30951
Bādāmi,Badami,IN,15.91495,75.67683,Asia/Kolkata,30943
Pasān,Pasan,IN,22.84412,82.19823,Asia/Kolkata,30928
Pāmban,Pamban,IN,9.27904,79.21086,Asia/Kolkata,30926
Banda,Banda,IN,24.04488,78.96094,Asia/Kolkata,30923
Kondagaon,Kondagaon,IN,19.59083,81.664,Asia/Kolkata,30921
Kalakkādu,Kalakkadu,IN,8.5138,77.54944,Asia/Kolkata,30921
Puthuppariyāram,Puthuppariyaram,IN,10.81314,76.62869,Asia/Kolkata,30895
Vilāngudi,Vilangudi,IN,9.94578,78.09352,Asia/Kolkata,30884
Rūdarpur,Rudarpur,IN,26.44467,83.61302,Asia/Kolkata,30873
Sholinghur,Sholinghur,IN,13.1181,79.42025,Asia/Kolkata,30856
Mānāvadar,Manavadar,IN,21.49813,70.13775,Asia/Kolkata,30850
Purāini,Puraini,IN,25.14257,86.97967,Asia/Kolkata,30829
Deūlgaon Rāja,Deulgaon Raja,IN,20.01757,76.03755,Asia/Kolkata,30827
Dharmadam,Dharmadam,IN,11.77538,75.46459,Asia/Kolkata,30804
Madurāntakam,Madurantakam,IN,12.51167,79.88485,Asia/Kolkata,30796
Kizhuvalam-Koonthalloor,Kizhuvalam-Koonthalloor,IN,8.66251,76.80966,Asia/Kolkata,30770
Dharamsala,Dharamsala,IN,32.22006,76.32013,Asia/Kolkata,30764
Pedana,Pedana,IN,16.25582,81.14378,Asia/Kolkata,30721
Kaij,Kaij,IN,18.71364,76.06718,Asia/Kolkata,30704
Kallamchavadi,Kallamchavadi,IN,12.95306,80.13083,Asia/Kolkata,30702
Un,Un,IN,23.88745,71.76975,Asia/Kolkata,30671
Vadanappally,Vadanappally,IN,10.46905,76.08129,Asia/Kolkata,30657
Irimbiliyam,Irimbiliyam,IN,10.86242,76.09218,Asia/Kolkata,30635
Mūdbidri,Mudbidri,IN,13.06653,74.99525,Asia/Kolkata,30632
Pallappatti,Pallappatti,IN,10.72057,77.87951,Asia/Kolkata,30624
Cheranellūr,Cheranellur,IN,10.05428,76.2896,Asia/Kolkata,30594
Mahārāganj,Maharaganj,IN,27.14456,83.56214,Asia/Kolkata,30548
Nāgāvaram,Nagavaram,IN,17.48862,78.60208,Asia/Kolkata,30502
Tarakeswar,Tarakeswar,IN,22.88605,88.01363,Asia/Kolkata,30475
Tifrā,Tifra,IN,22.06312,82.13129,Asia/Kolkata,30465
Siraspur,Siraspur,IN,28.75815,77.13087,Asia/Kolkata,30445
Kundapura,Kundapura,IN,13.63126,74.6902,Asia/Kolkata,30444
Uran,Uran,IN,18.87813,72.93924,Asia/Kolkata,30439
Kasba,Kasba,IN,25.85643,87.53836,Asia/Kolkata,30421
Karjan,Karjan,IN,22.04671,73.11814,Asia/Kolkata,30405
Muvattupuzha,Muvattupuzha,IN,9.97985,76.57381,Asia/Kolkata,30397
Manāwar,Manawar,IN,22.23566,75.08917,Asia/Kolkata,30393
Pihānī,Pihani,IN,27.61987,80.20343,Asia/Kolkata,30369
Madukkarai,Madukkarai,IN,10.90568,76.96344,Asia/Kolkata,30357
Amlai,Amlai,IN,23.19838,81.58064,Asia/Kolkata,30354
Mānsa,Mansa,IN,23.42564,72.65739,Asia/Kolkata,30347
Dhāruhera,Dharuhera,IN,28.20553,76.79691,Asia/Kolkata,30344
Sarkhej,Sarkhej,IN,22.98297,72.50196,Asia/Kolkata,30341
Banmankhi Bazar,Banmankhi Bazar,IN,25.88761,87.19356,Asia/Kolkata,30336
Rehli,Rehli,IN,23.63722,79.06275,Asia/Kolkata,30329
Udaipur,Udaipur,IN,27.72297,75.47178,Asia/Kolkata,30264
Tāramangalam,Taramangalam,IN,11.69403,77.97035,Asia/Kolkata,30222
Amla,Amla,IN,21.92485,78.12786,Asia/Kolkata,30215
Tirukkoyilur,Tirukkoyilur,IN,11.9662,79.20259,Asia/Kolkata,30212
Musiri,Musiri,IN,10.95299,78.44427,Asia/Kolkata,30209
Hīrākud,Hirakud,IN,21.52502,83.87275,Asia/Kolkata,30207
Khair,Khair,IN,27.94195,77.84243,Asia/Kolkata,30173
Rajauli,Rajauli,IN,24.64486,85.50028,Asia/Kolkata,30170
Kakkalapalle,Kakkalapalle,IN,14.64152,77.56684,Asia/Kolkata,30128
Cherukavu,Cherukavu,IN,11.17307,75.90858,Asia/Kolkata,30126
Seoni Mālwa,Seoni Malwa,IN,22.45046,77.4665,Asia/Kolkata,30100
Oddanchathiram,Oddanchathiram,IN,10.48013,77.74977,Asia/Kolkata,30064
Fatehpur Sīkri,Fatehpur Sikri,IN,27.0937,77.66003,Asia/Kolkata,30026
Azhiyūr,Azhiyur,IN,11.69348,75.56013,Asia/Kolkata,30023
Byādgi,Byadgi,IN,14.67325,75.4868,Asia/Kolkata,30014
Birpara,Birpara,IN,26.70421,89.14547,Asia/Kolkata,30000
Cherpulassery,Cherpulassery,IN,10.87655,76.30932,Asia/Kolkata,30000
Multai,Multai,IN,21.77463,78.25756,Asia/Kolkata,29976
Holenarasipura,Holenarasipura,IN,12.78635,76.24331,Asia/Kolkata,29974
Talāja,Talaja,IN,21.3527,72.03524,Asia/Kolkata,29948
Marhaura,Marhaura,IN,25.97349,84.86796,Asia/Kolkata,29932
Kareli,Kareli,IN,22.91533,79.06378,Asia/Kolkata,29929
Bhongaon,Bhongaon,IN,27.25515,79.18118,Asia/Kolkata,29911
Baddi,Baddi,IN,30.95783,76.79136,Asia/Kolkata,29911
Pānakkudi,Panakkudi,IN,8.322,77.57711,Asia/Kolkata,29895
Gadhada,Gadhada,IN,21.96957,71.57828,Asia/Kolkata,29872
